# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.2000, 0.1000, 0.5000, 56.0000, 74.0000, 0.0000, 0.0000, 0.0000, 0.0142, 0.0165, 2.2191, 3.5454
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.5000, 0.4000, 0.9500, 56.0000, 74.0000, 0.0000, 1.0000, 1.0000, 0.0140, 0.0162, 2.4409, 2.7857
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
0.7000, 0.6000, 0.5000, 1.1000, 56.0000, 72.0000, 0.0000, 1.0000, 1.0000, 0.0132, 0.0158, 2.5992, 2.7216
0.3000, 0.3000, 0.2000, 0.6500, 57.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0162, 2.6460, 3.0102
