# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
0.6000, 0.5000, 0.4000, 0.9500, 55.0000, 95.0000, 0.0000, 1.0000, 1.0000, 0.0124, 0.0165, 3.9856, 5.9672
0.2000, 0.2000, 0.1000, 0.5000, 55.0000, 72.0000, 0.0000, 1.0000, 0.0000, 0.0137, 0.0157, 3.3255, 4.5382
