# opp_gamma, obs_gamma, live_gamma, liveness_thresh, goal_reach_idx0, goal_reach_idx1, traj_collision, obs_collision_0, obs_collision_1, delta_vel_0, delta_vel_1, path_dev_0, path_dev_1
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.7000, 0.5000, 0.4000, 0.9500, 78.0000, 99.0000, 0.0000, 1.0000, 1.0000, 0.0091, 0.0149, 3.7479, 4.1656
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
0.2000, 0.2000, 0.1000, 0.5000, 79.0000, 100.0000, 0.0000, 0.0000, 1.0000, 0.0091, 0.0147, 3.0200, 4.5648
